task,condition,video,elapsed_s,robot_0_points,robot_1_points,robot_2_points,mean_points,progression_pct
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,81.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,81.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,81.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,82.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,82.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,82.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,82.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,82.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,83.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,83.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,83.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,83.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,83.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,84.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,84.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,84.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,84.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,84.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,85.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,85.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,85.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,85.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,85.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,86.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,86.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,86.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,86.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,86.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,87.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,87.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,87.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,87.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,87.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,88.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,88.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,88.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,88.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,88.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,89.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,89.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,89.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,89.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,89.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,90.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,90.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,90.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,90.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,90.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,91.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,91.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,91.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,91.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,91.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,92.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,92.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,92.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,92.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,92.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,93.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,93.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,93.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,93.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,93.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,94.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,94.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,94.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,94.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,94.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,95.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,95.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,95.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,95.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,95.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,96.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,96.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,96.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,96.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,96.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,97.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,97.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,97.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,97.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,97.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,98.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,98.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,98.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,98.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,98.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,99.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,99.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,99.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,99.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,99.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,100.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,100.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,100.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,100.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,100.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,101.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,101.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,101.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,101.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,101.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,102.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,102.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,102.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,102.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,102.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,103.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,103.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,103.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,103.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,103.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,104.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,104.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,104.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,104.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,104.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,105.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,105.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,105.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,105.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,105.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,106.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,106.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,106.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,106.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,106.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,107.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,107.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,107.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,107.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,107.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,108.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,108.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,108.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,108.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,108.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,109.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,109.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,109.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,109.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,109.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,110.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,110.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,110.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,110.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,110.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,111.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,111.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,111.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,111.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,111.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,112.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,112.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,112.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,112.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,112.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,113.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,113.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,113.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,113.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,113.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,114.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,114.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,114.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,114.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,114.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,115.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,115.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,115.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,115.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,115.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,116.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,116.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,116.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,116.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,116.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,117.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,117.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,117.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,117.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,117.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,118.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,118.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,118.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,118.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,118.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,119.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,119.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,119.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,119.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,119.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,120.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,120.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,120.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,120.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,120.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,121.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,121.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,121.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,121.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,121.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,122.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,122.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,122.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,122.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,122.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,123.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,123.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,123.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,123.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,123.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,124.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,124.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,124.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,124.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,124.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,125.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,125.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,125.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,125.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,125.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,126.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,126.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,126.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,126.6,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,126.8,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,127.0,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,127.2,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,127.4,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,127.6,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,127.8,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,128.0,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,128.2,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,128.4,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,128.6,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,128.8,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,129.0,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,129.2,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,129.4,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,129.6,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,129.8,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 17-10-48_baseline.mp4,130.0,2,1,2,1.6666666666666667,55.55555555555556
